index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
3429,8640,RACE On,106,71,7.99,0.011163522,715.7239437
9272,446460,Highland Warriors,9,6,7.99,0.011111111,719.1
11556,432620,Mimic Arena,4,2,7.99,0.008333333,958.8
12661,596640,Lost in the Ocean VR,2,1,7.99,0.008333333,958.8
13325,446430,Doctor Watson - Treasure Island,2,1,7.99,0.008333333,958.8
9666,352750,Road Works,7,3,7.99,0.007142857,1118.6
12081,324360,TOTM,3,1,7.99,0.005555556,1438.2
6826,384210,Quadle,23,5,7.99,0.003623188,2205.24
10592,446440,Doctor Watson - The Riddle of the Catacombs,5,1,7.99,0.003333333,2397
7199,479170,Drunk Wizards,19,2,7.99,0.001754386,4554.3
8775,385680,Galactic Conquerors,10,1,7.99,0.001666667,4794
7108,314540,Paper Monsters Recut,20,0,7.99,0,inf
8932,297720,Corpse of Discovery,10,0,7.99,0,inf
10466,408260,Void & Meddler - Season Pass,5,0,7.99,0,inf
11324,396310,Masochisia,4,0,7.99,0,inf
11326,553100,Timber! The Logging Experts,4,0,7.99,0,inf
11761,453350,Vaccine War,3,0,7.99,0,inf
11991,511810,CHEXS,3,0,7.99,0,inf
12009,587330,MARS SIMULATOR - RED PLANET,3,0,7.99,0,inf
12184,545430,Bedfellows FRENZY,3,0,7.99,0,inf
12218,493080,Card Quest,3,0,7.99,0,inf
12458,620710,TankBlitz,2,0,7.99,0,inf
12542,420160,Alphabeats: Master Edition,2,0,7.99,0,inf
12559,498390,Remnants Of The Arcane,2,0,7.99,0,inf
12840,287780,Derrick the Deathfin,2,0,7.99,0,inf
12844,656680,Bomb Defense,2,0,7.99,0,inf
13077,432540,DSS,2,0,7.99,0,inf
13139,493670,Valkyrius Prime,2,0,7.99,0,inf
13156,401990,Introduction to 3D Prop Modeling and Design - Viking Armor and Weapons,2,0,7.99,0,inf
13200,624550,Spiritual Warfare & Wisdom Tree Collection,2,0,7.99,0,inf
13300,327000,Infinite Game Works Episode 1,2,0,7.99,0,inf
13371,354690,The Lost City Of Malathedra,2,0,7.99,0,inf
13381,378330,Antisquad - DELUXE Upgrade,2,0,7.99,0,inf
13867,321390,Zone 22,1,0,7.99,0,inf
13903,521540,This World Unknown,1,0,7.99,0,inf
13960,602630,Diorama Worlds,1,0,7.99,0,inf
14102,355670,Puzzle Expedition,1,0,7.99,0,inf
14119,475620,MOAI 4: Terra Incognita Collector’s Edition,1,0,7.99,0,inf
14239,535750,VR Fun World,1,0,7.99,0,inf
14339,681750,Voxelaxy,1,0,7.99,0,inf
14446,297590,Monsters Ate My Birthday Cake,1,0,7.99,0,inf
14520,354720,STATIC: Investigator Training,1,0,7.99,0,inf
14533,501530,SturmFront - The Mutant War: Übel Edition,1,0,7.99,0,inf
14626,478020,Old School 8-in-1 bundle,1,0,7.99,0,inf
14809,694150,Abyssal Fall,1,0,7.99,0,inf
14820,655200,Arena,1,0,7.99,0,inf
14852,500880,Tails,1,0,7.99,0,inf
15107,642170,Legendary Hunter VR,1,0,7.99,0,inf
15357,529730,Seabed Prelude,1,0,7.99,0,inf
15367,573260,THOSE DAMN ALIENS VR,1,0,7.99,0,inf
15392,504620,"Grid Legion, Storm",1,0,7.99,0,inf
15489,704840,The Walking Vegetables,1,0,7.99,0,inf
15726,491060,League of Evil,1,0,7.99,0,inf
15887,676120,Sango Guardian Chaos Generation Steamedition,1,0,7.99,0,inf
15671,655480,Solar Settlers,1,30,8.49,0.5,16.98
14331,654660,Pharmakon,1,51,8.79,0.85,10.34117647
6749,458370,VR Baseball - Home Run Competition,23,187,8.98,0.135507246,66.26951872
13938,438360,Infinitesimal Point,1,58,8.99,0.966666667,9.3
5252,390290,Bulb Boy,45,2462,8.99,0.911851852,9.859057677
9847,346550,Cylne,7,367,8.99,0.873809524,10.28828338
11258,497440,HOMEBOUND,4,199,8.99,0.829166667,10.84221106
12785,359450,In Space We Brawl,2,99,8.99,0.825,10.8969697
8539,459010,Ghost Town Mine Ride & Shootin' Gallery,11,541,8.99,0.81969697,10.96746765
14729,440810,1943 Megami Strike,1,45,8.99,0.75,11.98666667
10362,462000,Cyberpong,6,269,8.99,0.747222222,12.03122677
6773,281820,Explodemon,23,1013,8.99,0.734057971,12.24698914
9854,383070,The Fleets of Sol,7,271,8.99,0.645238095,13.93284133
1651,224860,Arma Tactics,293,11337,8.99,0.644880546,13.94056629
6693,382090,Dungeon Nightmares II : The Memory,24,904,8.99,0.627777778,14.32035398
11397,453720,Last Will,4,142,8.99,0.591666667,15.1943662
10321,399900,Mad Snowboarding,6,197,8.99,0.547222222,16.4284264
15387,400570,WarpBall,1,28,8.99,0.466666667,19.26428571
15515,445210,Tiny Knight,1,28,8.99,0.466666667,19.26428571
10340,411680,Loot Hound,6,166,8.99,0.461111111,19.49638554
13963,534430,Arcade Artist,1,27,8.99,0.45,19.97777778
4308,408120,Cibele,71,1866,8.99,0.438028169,20.52379421
12899,423800,Automata Empire,2,42,8.99,0.35,25.68571429
12076,530830,Sophie's Guardian,3,60,8.99,0.333333333,26.97
14840,460250,? Circles,1,18,8.99,0.3,29.96666667
12295,374400,VoiceBot,3,52,8.99,0.288888889,31.11923077
14219,540180,Kommissar,1,17,8.99,0.283333333,31.72941176
666,65700,Arma 2: British Armed Forces,799,12577,8.99,0.262348769,34.26736106
4105,442210,Switchcars,79,1212,8.99,0.255696203,35.15891089
11487,524120,Raptor Valley,4,60,8.99,0.25,35.96
15210,388430,TankZone Battle,1,13,8.99,0.216666667,41.49230769
651,65720,Arma 2: Private Military Company,812,10279,8.99,0.210981117,42.61044849
8407,434020,Last Hope - Tower Defense,12,146,8.99,0.202777778,44.33424658
14443,440280,Overpower,1,12,8.99,0.2,44.95
11294,386400,Foosball: World Tour,4,45,8.99,0.1875,47.94666667
12485,613790,RED CUBE VR,2,20,8.99,0.166666667,53.94
11127,491510,Vanilla Bagel: The Roguelike,4,37,8.99,0.154166667,58.31351351
13590,598720,A Country Of One,1,8,8.99,0.133333333,67.425
14899,557460,ToledoVR,1,6,8.99,0.1,89.9
4168,373480,1993 Space Machine,77,460,8.99,0.0995671,90.29086957
14781,615020,King of the World,1,5,8.99,0.083333333,107.88
13545,552540,Lotia®,2,9,8.99,0.075,119.8666667
5583,40500,Sacraboar,38,154,8.99,0.06754386,133.0987013
15333,498980,DUO,1,4,8.99,0.066666667,134.85
10696,498280,Jurassic Survival,5,14,8.99,0.046666667,192.6428571
7800,338030,Mission Control: NanoMech,15,35,8.99,0.038888889,231.1714286
11506,386650,Dungeons & Robots,4,8,8.99,0.033333333,269.7
7181,367700,SHOFER Race Driver,20,32,8.99,0.026666667,337.125
10433,499900,Pulse Shift,5,8,8.99,0.026666667,337.125
15482,518280,Dead End Junction,1,1,8.99,0.016666667,539.4
15532,598610,Avalon Legends Solitaire,1,1,8.99,0.016666667,539.4
9689,337280,Planetship,7,6,8.99,0.014285714,629.3
6586,567260,Super Death Arena,25,17,8.99,0.011333333,793.2352941
13162,395480,Mr Makeshifter,2,1,8.99,0.008333333,1078.8
5873,661120,Mercury: Cascade into Madness,33,0,8.99,0,inf
9910,323730,TRI Original Soundtrack + Artbook,7,0,8.99,0,inf
10927,615150,Twist of Destiny,5,0,8.99,0,inf
11184,449560,Space Ranger ASK,4,0,8.99,0,inf
12716,332630,The Guilt and the Shadow,2,0,8.99,0,inf
12760,517400,VR Amazing Files: Horror Hospital,2,0,8.99,0,inf
13066,634200,Tanks vs Aliens,2,0,8.99,0,inf
13308,602550,Space Conquest,2,0,8.99,0,inf
13528,552870,aMAZEing adventures,2,0,8.99,0,inf
13644,695810,HORDE ATTACK,1,0,8.99,0,inf
14063,614700,Nightmare Grotto,1,0,8.99,0,inf
14459,622540,The Frost,1,0,8.99,0,inf
14509,434970,That Dam Level redux,1,0,8.99,0,inf
14961,671370,Flight of Light,1,0,8.99,0,inf
14989,683570,Cludbugz's Twisted Magic,1,0,8.99,0,inf
15346,344960,Jaques Roque,1,0,8.99,0,inf
15416,572170,DeadTruth: The Dark Path Ahead,1,0,8.99,0,inf
15444,420570,Cubixx HD,1,0,8.99,0,inf
15470,679460,Morendar: Goblin Slayer,1,0,8.99,0,inf
15486,641870,symeCu8e,1,0,8.99,0,inf
15659,565540,The Turkey of Christmas Past,1,0,8.99,0,inf
15732,404390,Evil Robot Traffic Jam HD,1,0,8.99,0,inf
11844,500470,Emergence Fractal Multiverse ?,3,32,9,0.177777778,50.625
12290,534000,Fast Action Hero,3,76,9.59,0.422222222,22.71315789
11165,391530,Blast Out,4,0,9.74,0,inf
4576,291710,The Lost Crown,63,3778,9.99,0.999470899,9.995288512
3635,323720,Decay - The Mare,97,5812,9.99,0.99862543,10.00375086
112,280,Half-Life: Source,3239,194004,9.99,0.998271071,10.00730191
8249,465760,Scrap Garden,13,778,9.99,0.997435897,10.01568123
4513,342020,BiT Evolution,65,3889,9.99,0.997179487,10.01825662
4192,204940,Crusader Kings Complete,76,4529,9.99,0.993201754,10.05837933
5672,102810,Gatling Gears,37,2203,9.99,0.992342342,10.06709033
12696,456830,Dual Core,2,119,9.99,0.991666667,10.07394958
6481,58230,MacGuffin's Curse,26,1544,9.99,0.98974359,10.09352332
8477,111010,The Clockwork Man: The Hidden World,12,712,9.99,0.988888889,10.10224719
8107,348650,The Asskickers,14,827,9.99,0.98452381,10.14703748
1255,258760,Scania Truck Driving Simulator,403,23787,9.99,0.983746898,10.15505108
14450,613210,BlobCat,1,59,9.99,0.983333333,10.15932203
15718,637870,Slice&Dice,1,59,9.99,0.983333333,10.15932203
8544,284260,PANORAMICAL,11,648,9.99,0.981818182,10.175
11446,37290,Zenerchi,4,235,9.99,0.979166667,10.20255319
9100,15970,Luxor,9,527,9.99,0.975925926,10.23643264
3953,247370,Mutant Mudds Deluxe,85,4974,9.99,0.975294118,10.24306393
2216,203650,SONIC THE HEDGEHOG 4 Episode II,208,12155,9.99,0.973958333,10.2571123
9525,273750,Formula Truck 2013,8,466,9.99,0.970833333,10.29012876
9491,208710,Colour Bind,8,464,9.99,0.966666667,10.33448276
15852,47120,Escape from Paradise 2,1,58,9.99,0.966666667,10.33448276
8165,409730,Death by Game Show,13,738,9.99,0.946153846,10.55853659
817,1500,Darwinia,641,36342,9.99,0.944929797,10.57221397
1750,397720,Romance of the Three Kingdoms Maker,270,15276,9.99,0.942962963,10.59426551
5501,50000,Nimbus,40,2261,9.99,0.942083333,10.60415745
1473,20820,Shatter,343,19372,9.99,0.941302235,10.61295684
3626,264540,Platformines,98,5532,9.99,0.940816327,10.61843818
5674,37100,Aztaka,37,2088,9.99,0.940540541,10.62155172
3550,12130,Manhunt,101,5686,9.99,0.938283828,10.64709814
4290,50510,Burn Zombie Burn,72,4044,9.99,0.936111111,10.67181009
11768,271990,Dreamscape,3,168,9.99,0.933333333,10.70357143
14570,636950,MarksmanVR,1,56,9.99,0.933333333,10.70357143
8438,357670,Home Improvisation: Furniture Sandbox,12,669,9.99,0.929166667,10.75156951
5015,319140,Xeodrifter™,51,2835,9.99,0.926470588,10.78285714
10209,17180,Mosby's Confederacy,6,333,9.99,0.925,10.8
2563,377680,Sakura Beach,168,9294,9.99,0.92202381,10.8348612
8780,46730,Hazen: The Dark Whispers,10,553,9.99,0.921666667,10.83905967
3099,274350,Dropsy,126,6947,9.99,0.918915344,10.87151288
8219,291430,Lost Marbles,13,715,9.99,0.916666667,10.89818182
5971,359220,MX vs. ATV Unleashed,32,1752,9.99,0.9125,10.94794521
7965,474210,BUTCHER,14,765,9.99,0.910714286,10.96941176
1098,11200,Shadowgrounds: Survivor,475,25914,9.99,0.909263158,10.98691827
7449,355860,Albino Lullaby: Episode 1,18,982,9.99,0.909259259,10.98696538
10164,623080,planetarian HD,6,327,9.99,0.908333333,10.99816514
2696,407980,Sakura Beach 2,157,8536,9.99,0.906157113,11.02457826
10092,405780,Alpha Polaris : A Horror Adventure Game,6,324,9.99,0.9,11.1
14038,517500,Tactics: Bludgeons Blessing,1,54,9.99,0.9,11.1
4998,290260,Sokobond,51,2739,9.99,0.895098039,11.16078861
11875,330520,Tail Drift,3,161,9.99,0.894444444,11.1689441
5481,320820,Toren,40,2141,9.99,0.892083333,11.19850537
5051,200190,Sideway,50,2664,9.99,0.888,11.25
7126,32740,MiG-29 Fulcrum,20,1060,9.99,0.883333333,11.30943396
11703,589730,Tyd wag vir Niemand,3,158,9.99,0.877777778,11.38101266
8148,316180,A City Sleeps,13,684,9.99,0.876923077,11.39210526
11284,359670,Vagrant Hearts 2,4,210,9.99,0.875,11.41714286
1494,72000,Closure,334,17478,9.99,0.872155689,11.45437693
1488,13250,Unreal Gold,336,17579,9.99,0.871974206,11.45676091
7392,415150,Pang Adventures,18,937,9.99,0.867592593,11.51462113
13352,425600,The Order of the Thorne - The King's Challenge,2,104,9.99,0.866666667,11.52692308
7413,237590,R.I.P.D.: The Game,18,935,9.99,0.865740741,11.53925134
5657,4420,Silverfall,37,1912,9.99,0.861261261,11.59926778
10010,470140,Funklift,6,310,9.99,0.861111111,11.60129032
11197,428440,Chasing Dead,4,206,9.99,0.858333333,11.63883495
11201,390930,AIPD - Artificial Intelligence Police Department,4,206,9.99,0.858333333,11.63883495
4036,433910,Neon Drive,82,4209,9.99,0.855487805,11.67754811
12608,495230,Hypnorain,2,102,9.99,0.85,11.75294118
946,26500,Cogs,545,27784,9.99,0.849663609,11.7575943
9221,12540,Mahjongg Investigations: Under Suspicion,9,458,9.99,0.848148148,11.77860262
1746,361670,STAR WARS™: X-Wing Alliance™,271,13723,9.99,0.84397294,11.8368724
6652,315670,Raiden III Digital Edition,24,1215,9.99,0.84375,11.84
5569,15950,Reaxxion,39,1974,9.99,0.843589744,11.84224924
10557,204580,Rotastic,5,250,9.99,0.833333333,11.988
14003,588310,Blender Character Modeling For Beginners HD,1,50,9.99,0.833333333,11.988
2776,410710,System Shock: Enhanced Edition,151,7545,9.99,0.832781457,11.99594433
11011,641980,Block Survival: Legend of the Lost Islands,5,249,9.99,0.83,12.03614458
10464,439880,Heroes of Loot 2,5,247,9.99,0.823333333,12.13360324
8269,527160,Cmoar VR Cinema,13,641,9.99,0.821794872,12.15631825
5648,26000,The Maw,37,1822,9.99,0.820720721,12.17222832
2549,402180,Sakura Swim Club,170,8340,9.99,0.817647059,12.21798561
7823,407310,NEKO-NIN exHeart,15,735,9.99,0.816666667,12.23265306
11722,511570,NIGHTSTAR: STARFIGHTER,3,147,9.99,0.816666667,12.23265306
14330,587440,Galactic Keep,1,49,9.99,0.816666667,12.23265306
1089,207930,Sacred Citadel,478,23340,9.99,0.813807531,12.27562982
11320,401820,FATED: The Silent Oath,4,194,9.99,0.808333333,12.35876289
6277,32650,Delta Force: Task Force Dagger,28,1354,9.99,0.805952381,12.39527326
11998,297570,Warrior Kings,3,145,9.99,0.805555556,12.40137931
2601,70420,Chantelise,165,7965,9.99,0.804545455,12.41694915
5406,116100,Super Toy Cars,42,2025,9.99,0.803571429,12.432
9123,332390,Undefeated,9,433,9.99,0.801851852,12.45866051
1794,105800,PixelJunk Eden,262,12599,9.99,0.801463104,12.46470355
11018,467490,GRAVEN The Purple Moon Prophecy,4,192,9.99,0.8,12.4875
11659,459260,Bowslinger,3,144,9.99,0.8,12.4875
13370,489110,Putty Pals,2,96,9.99,0.8,12.4875
14644,625460,Assassination ClassroomVR Balloon Challenge Time,1,48,9.99,0.8,12.4875
15168,422590,Wacky Wheels HD,1,48,9.99,0.8,12.4875
7063,251410,Dark Matter,21,1003,9.99,0.796031746,12.54975075
10076,289580,Aggression: Europe Under Fire,6,286,9.99,0.794444444,12.57482517
11881,38020,Mahjong Quest 3,3,143,9.99,0.794444444,12.57482517
2189,12160,Midnight Club II,211,10025,9.99,0.791864139,12.6158005
3034,437570,GoNNER,130,6175,9.99,0.791666667,12.61894737
11433,496400,Renoir,4,190,9.99,0.791666667,12.61894737
2674,255370,KickBeat Steam Edition,159,7548,9.99,0.791194969,12.62647059
3224,95000,Super Splatters,118,5579,9.99,0.78799435,12.67775587
318,202750,Alan Wake's American Nightmare,1494,70629,9.99,0.78791834,12.67897889
6632,32750,Comanche 4,24,1133,9.99,0.786805556,12.69691086
13186,358030,Another Star,2,94,9.99,0.783333333,12.75319149
15572,545050,Badiya,1,47,9.99,0.783333333,12.75319149
11840,323670,Super Indie Karts,3,140,9.99,0.777777778,12.84428571
2501,359580,Uncanny Valley,174,8075,9.99,0.773467433,12.91586378
12351,570860,AudioBeats,3,139,9.99,0.772222222,12.93669065
490,368420,Mirage: Arcane Warfare,1081,49612,9.99,0.764909035,13.06037652
5554,254480,Obscure 2,39,1785,9.99,0.762820513,13.09613445
8693,331910,Beach Resort Simulator,11,503,9.99,0.762121212,13.10815109
10613,383540,Metro Warp,5,228,9.99,0.76,13.14473684
6375,276730,Tango Fiesta,27,1227,9.99,0.757407407,13.18973105
3237,232970,Thunder Wolves,117,5308,9.99,0.756125356,13.21209495
4551,267610,Woodcutter Simulator 2013,64,2896,9.99,0.754166667,13.24640884
11229,314360,Aritana and the Harpy's Feather,4,181,9.99,0.754166667,13.24640884
7988,257870,Eschalon: Book 3,14,632,9.99,0.752380952,13.2778481
9174,297330,Arcadecraft,9,406,9.99,0.751851852,13.28719212
14176,471260,Osozaki ??? Late Blooming - First,1,45,9.99,0.75,13.32
6346,16060,Samantha Swift and the Golden Touch,27,1214,9.99,0.749382716,13.33097199
4094,92600,Xotic,80,3592,9.99,0.748333333,13.34966592
4565,211180,Unmechanical,63,2826,9.99,0.747619048,13.36242038
6349,273620,Freespace 2,27,1208,9.99,0.745679012,13.39718543
10463,556640,Gladius,5,223,9.99,0.743333333,13.43946188
9150,473970,Zombie City Defense 2,9,401,9.99,0.742592593,13.45286783
9204,111300,Smash Cars,9,399,9.99,0.738888889,13.52030075
14254,405960,Sunken,1,44,9.99,0.733333333,13.62272727
15202,422760,Ocean Rift,1,44,9.99,0.733333333,13.62272727
15846,394840,Mars Colony: Frontier,1,44,9.99,0.733333333,13.62272727
2494,201510,Flatout 3,174,7641,9.99,0.731896552,13.64946996
9744,339640,Jagged Alliance Online: Reloaded,7,307,9.99,0.730952381,13.66710098
7730,405860,Super Ubie Island REMIX,16,699,9.99,0.728125,13.72017167
7939,38460,MDK 2,15,655,9.99,0.727777778,13.72671756
11727,543580,Pipejob,3,131,9.99,0.727777778,13.72671756
3385,494740,Police Quest Collection,108,4701,9.99,0.725462963,13.77051691
5859,15960,Little Farm,33,1436,9.99,0.725252525,13.77451253
2233,21670,Bionic Commando,206,8892,9.99,0.719417476,13.88623482
12627,640050,Soldiers of the Universe,2,86,9.99,0.716666667,13.93953488
14915,496390,Shiny,1,43,9.99,0.716666667,13.93953488
3511,58200,Jolly Rover,103,4422,9.99,0.715533981,13.96160109
2950,205840,Yesterday,136,5836,9.99,0.715196078,13.9681974
4715,45410,Ignite,59,2528,9.99,0.714124294,13.98916139
1609,214970,Intrusion 2,305,13032,9.99,0.712131148,14.02831492
4862,205530,Gratuitous Tank Battles,55,2342,9.99,0.70969697,14.0764304
8597,281350,US and THEM,11,468,9.99,0.709090909,14.08846154
12838,587580,Nature Treks VR,2,85,9.99,0.708333333,14.10352941
2642,25010,Lugaru HD ,161,6835,9.99,0.707556936,14.11900512
12079,562480,Corona Blossom Vol.3 Journey to the Stars,3,127,9.99,0.705555556,14.15905512
3677,55000,Flotilla,95,4013,9.99,0.704035088,14.18963369
6952,494150,The Thrill of the Fight,22,929,9.99,0.703787879,14.19461787
4165,332530,Shutshimi,77,3248,9.99,0.703030303,14.20991379
1156,207650,A Virus Named TOM,447,18851,9.99,0.702870992,14.21313458
8619,368450,Rememoried,11,462,9.99,0.7,14.27142857
4977,105420,Ms. Splosion Man,52,2170,9.99,0.695512821,14.3635023
12868,317530,Congo,2,83,9.99,0.691666667,14.44337349
13203,555650,"Love, Guitars, and the Nashville Skyline",2,83,9.99,0.691666667,14.44337349
4834,227380,Dragon's Lair,56,2315,9.99,0.688988095,14.49952484
3194,575510,Sakura Agent,120,4941,9.99,0.68625,14.55737705
2536,252310,Syder Arcade,170,6963,9.99,0.682647059,14.63420939
2403,355250,STAR WARS™: TIE Fighter Special Edition,184,7510,9.99,0.680253623,14.68569907
9378,462100,Starr Mazer: DSP,8,326,9.99,0.679166667,14.70920245
7842,504800,Sorcery! Part 4,15,611,9.99,0.678888889,14.71522095
10206,308600,Geneshift,6,244,9.99,0.677777778,14.73934426
1370,231040,Beatbuddy: Tale of the Guardians,364,14729,9.99,0.674404762,14.81306267
10451,496260,Corona Blossom Vol.1 Gift From the Galaxy,5,202,9.99,0.673333333,14.83663366
12036,555400,Collision Course,3,121,9.99,0.672222222,14.86115702
726,227780,Serious Sam Classics: Revolution,719,28939,9.99,0.670815948,14.89231141
5021,386490,Wanda,50,2009,9.99,0.669666667,14.91786959
14557,357920,Final Strike,1,40,9.99,0.666666667,14.985
6303,246980,InFlux,28,1109,9.99,0.660119048,15.1336339
1198,292390,Realms of the Haunting,431,16919,9.99,0.654253674,15.2693067
1158,22650,Alien Breed 2: Assault,446,17480,9.99,0.653213752,15.29361556
2109,209790,Splice,221,8641,9.99,0.651659125,15.33010068
13958,670410,Citadale - The Legends Trilogy,1,39,9.99,0.65,15.36923077
15628,524640,Asura: Vengeance Expansion,1,39,9.99,0.65,15.36923077
9037,523710,Sword Master VR,9,349,9.99,0.646296296,15.45730659
5066,238050,The Apogee Throwback Pack,49,1895,9.99,0.644557823,15.49899736
10354,435800,Binaries,6,231,9.99,0.641666667,15.56883117
11541,407320,My Little Kitties,4,154,9.99,0.641666667,15.56883117
12600,443800,Ruckus Ridge VR Party,2,77,9.99,0.641666667,15.56883117
5331,32140,Midnight Mysteries: The Edgar Allan Poe Conspiracy,43,1655,9.99,0.641472868,15.57353474
8020,447780,LostWinds,14,538,9.99,0.64047619,15.59776952
979,218740,Pid ,531,20373,9.99,0.639453861,15.62270652
6760,46700,Ironclads: American Civil War,23,876,9.99,0.634782609,15.73767123
4022,11140,Sherlock Holmes: The Awakened - Remastered,83,3159,9.99,0.634337349,15.74871795
11683,280680,Krita Gemini,3,114,9.99,0.633333333,15.77368421
12855,465750,Tank Battle: North Africa,2,76,9.99,0.633333333,15.77368421
6909,485780,SoundStage,22,835,9.99,0.632575758,15.79257485
4530,11040,Sherlock Holmes: Nemesis,65,2458,9.99,0.63025641,15.85069162
5680,1002,Rag Doll Kung Fu,37,1375,9.99,0.619369369,16.12930909
13114,589200,Dreadhalls,2,74,9.99,0.616666667,16.2
13379,510290,DEXED,2,74,9.99,0.616666667,16.2
14315,606670,Crowd Smashers,1,37,9.99,0.616666667,16.2
15413,512110,Cosmos Crash VR,1,37,9.99,0.616666667,16.2
2101,46410,Avencast,222,8205,9.99,0.615990991,16.21776965
7951,327370,Brink of Consciousness: The Lonely Hearts Murders,15,553,9.99,0.614444444,16.25858951
1313,21680,Bionic Commando Rearmed,386,14180,9.99,0.612262522,16.31653032
1885,210170,Spirits,246,9022,9.99,0.611246612,16.34364886
5372,208640,Midnight Mysteries 4: Haunted Houdini,42,1534,9.99,0.608730159,16.41121252
2998,202730,Dynamite Jack,133,4852,9.99,0.60802005,16.43037923
5399,16300,Everyday Shooter,42,1525,9.99,0.60515873,16.50806557
10107,598450,"Slice, Dice & Rice",6,216,9.99,0.6,16.65
10358,531730,Corona Blossom Vol.2 The Truth From Beyond,6,216,9.99,0.6,16.65
14086,624830,Battle Summoners,1,36,9.99,0.6,16.65
13074,460220,Xenoraid,2,71,9.99,0.591666667,16.88450704
1014,99700,NightSky,512,17938,9.99,0.583919271,17.10852938
7762,263340,Continue?9876543210,16,560,9.99,0.583333333,17.12571429
10070,432770,Small Town Terrors: Livingston,6,210,9.99,0.583333333,17.12571429
13695,523550,Defense of Castle Chilly,1,35,9.99,0.583333333,17.12571429
14249,432240,UnderDread,1,35,9.99,0.583333333,17.12571429
4306,267900,Guilty Gear Isuka,71,2478,9.99,0.581690141,17.17409201
1174,65780,Arma: Gold Edition,440,15352,9.99,0.581515152,17.17926003
10614,318260,Supreme: Pizza Empire,5,174,9.99,0.58,17.22413793
8368,325060,Parallax,12,416,9.99,0.577777778,17.29038462
435,21110,F.E.A.R.: Extraction Point,1189,41181,9.99,0.57724979,17.30619946
13491,607980,The Thinning,2,69,9.99,0.575,17.37391304
1669,22670,Alien Breed 3: Descent,290,9965,9.99,0.572701149,17.44365278
2645,39560,Painkiller: Resurrection,161,5522,9.99,0.571635611,17.47616806
1428,12770,Rise of the Argonauts,355,12091,9.99,0.567652582,17.59879249
12974,494780,MageWorks,2,68,9.99,0.566666667,17.62941176
1178,95300,Capsized,439,14825,9.99,0.562832194,17.74951771
12303,381310,Proton Pulse,3,101,9.99,0.561111111,17.8039604
9371,577230,Three Kingdoms: The Last Warlord,8,269,9.99,0.560416667,17.8260223
10282,434880,Hieroglyphika,6,201,9.99,0.558333333,17.89253731
12903,430170,Babel: Choice,2,67,9.99,0.558333333,17.89253731
13085,217120,Waves²,2,67,9.99,0.558333333,17.89253731
4407,7020,Rogue Trooper,68,2262,9.99,0.554411765,18.01909814
4796,205060,BIT.TRIP CORE,57,1890,9.99,0.552631579,18.07714286
19,100,Counter-Strike: Condition Zero Deleted Scenes,10263,339387,9.99,0.551149761,18.12574495
6062,12480,9th Company - Roots of Terror,31,1023,9.99,0.55,18.16363636
15410,573300,Monumental Failure,1,33,9.99,0.55,18.16363636
2750,44200,Galcon Fusion,152,4968,9.99,0.544736842,18.33913043
5514,234350,Luxor 2 HD,39,1273,9.99,0.544017094,18.36339356
5151,307620,Curses 'N Chaos,47,1527,9.99,0.541489362,18.44911591
5807,16020,Samantha Swift and the Hidden Roses of Athena,34,1101,9.99,0.539705882,18.51008174
8373,273600,Descent: Freespace - The Great War,12,388,9.99,0.538888889,18.53814433
3292,259890,Agricultural Simulator: Historical Farming,114,3666,9.99,0.535964912,18.63927987
5596,316720,planetarian ~the reverie of a little planet~,38,1219,9.99,0.534649123,18.68515176
13177,583750,Sky Climbers ,2,64,9.99,0.533333333,18.73125
14312,545930,Hunting Unlimited 2011,1,32,9.99,0.533333333,18.73125
3772,202070,Choplifter HD,92,2942,9.99,0.532971014,18.74398368
2597,260750,Neighbours from Hell,165,5271,9.99,0.532424242,18.76323278
5442,208620,Midnight Mysteries: Salem Witch Trials,41,1306,9.99,0.530894309,18.81730475
8195,358810,Luckslinger,13,412,9.99,0.528205128,18.9131068
6444,102400,Vertex Dispenser,26,823,9.99,0.527564103,18.93608748
9293,236490,Hexodius,9,284,9.99,0.525925926,18.99507042
12820,629410,VectorWave,2,63,9.99,0.525,19.02857143
12992,445050,Paintey,2,63,9.99,0.525,19.02857143
3301,421700,Sakura Santa,113,3551,9.99,0.523746313,19.07411997
6395,329240,The Weaponographist,27,846,9.99,0.522222222,19.12978723
4784,211280,Primal Fears,57,1777,9.99,0.519590643,19.22667417
6619,469980,Legend of Miro,24,748,9.99,0.519444444,19.23208556
8142,204390,Pineapple Smash Crew ,13,405,9.99,0.519230769,19.24
12154,358490,Drip Drip,3,93,9.99,0.516666667,19.33548387
5718,400020,Atari Vault,36,1112,9.99,0.514814815,19.40503597
9540,393750,P·O·L·L·E·N,8,247,9.99,0.514583333,19.41376518
1810,1313,SiN,259,7981,9.99,0.513577864,19.45177296
9441,331450,Finding Nemo,8,246,9.99,0.5125,19.49268293
434,21120,F.E.A.R.: Perseus Mandate,1189,36513,9.99,0.511816653,19.51870841
5640,556180,Mysterium,37,1136,9.99,0.511711712,19.52271127
10429,250720,Starlight Inception,5,153,9.99,0.51,19.58823529
12902,41680,Death and the Fly,2,61,9.99,0.508333333,19.65245902
1475,204560,Confrontation,343,10357,9.99,0.503255588,19.85074829
4578,502750,Quest for Glory Collection,63,1881,9.99,0.497619048,20.07559809
